listing_link,Title,Ratings,Main_Bedroom,Main_Beds,Main_Baths
https://www.airbnb.com/rooms/885298920070147314?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221303_P3kacA4Tj0taovtY&previous_page_section_name=1000&federated_search_id=95e21e13-5e23-4e97-bd63-642b36b48591,Rental Unit In Bashundhara ,, 3  , 3  , 3 
https://www.airbnb.com/rooms/816720182046456239?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221303_P3W9KgVBbG2Ufwf0&previous_page_section_name=1000&federated_search_id=95e21e13-5e23-4e97-bd63-642b36b48591,Rental Unit In Dhaka ,, 1  ,, 2 
https://www.airbnb.com/rooms/879652912248918634?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221303_P3zWOYD4lufg1EsH&previous_page_section_name=1000&federated_search_id=95e21e13-5e23-4e97-bd63-642b36b48591,Home In Sylhet ,, 3  , 4  , 2 
https://www.airbnb.com/rooms/815679063364397989?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-03&check_out=2024-07-08&source_impression_id=p3_1718221303_P3gUxAPF9BWQCP72&previous_page_section_name=1000&federated_search_id=95e21e13-5e23-4e97-bd63-642b36b48591,Rental Unit In Dhaka ,, 2  , 2  , 3 
https://www.airbnb.com/rooms/869583546471682167?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221303_P3PRVEt3CJTNv-3E&previous_page_section_name=1000&federated_search_id=95e21e13-5e23-4e97-bd63-642b36b48591,Rental Unit In ???? ???? ,, 2  , 2  , 2 
https://www.airbnb.com/rooms/49901500?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-15&check_out=2024-06-20&source_impression_id=p3_1718221303_P3JigWYvTVVd2j5u&previous_page_section_name=1000&federated_search_id=95e21e13-5e23-4e97-bd63-642b36b48591,Cottage In Kashinathpur ,, 3  , 5  , 2 
https://www.airbnb.com/rooms/885485715094453589?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221303_P3mKKeotl3QouGmX&previous_page_section_name=1000&federated_search_id=95e21e13-5e23-4e97-bd63-642b36b48591,Hotel In Sylhet ,, 10  , 12  , 10 
https://www.airbnb.com/rooms/824996464282856907?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221303_P3qHcU-zQT07nfi7&previous_page_section_name=1000&federated_search_id=95e21e13-5e23-4e97-bd63-642b36b48591,Guesthouse In Dhaka ,, 8  , 10  , 8 
https://www.airbnb.com/rooms/884034573530530760?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1655359676&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221303_P3itZI3ijA-BKD6y&previous_page_section_name=1000&federated_search_id=95e21e13-5e23-4e97-bd63-642b36b48591,Rental Unit In Dhaka ,, 1  , 1  , 3 
https://www.airbnb.com/rooms/883460614995293807?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221303_P3FjACF4VK656-ww&previous_page_section_name=1000&federated_search_id=95e21e13-5e23-4e97-bd63-642b36b48591,Rental Unit In Dhaka ,, 2  , 2  , 1 
https://www.airbnb.com/rooms/886811918120124395?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221303_P3TzO_MGYIJTGU3T&previous_page_section_name=1000&federated_search_id=95e21e13-5e23-4e97-bd63-642b36b48591,Boutique Hotel In Chandra ,, 8  ,, 8 
https://www.airbnb.com/rooms/25166381?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=501596492&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221303_P3V-gVErOy_sHssV&previous_page_section_name=1000&federated_search_id=95e21e13-5e23-4e97-bd63-642b36b48591,Home In Pabna ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/884360243079822357?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221304_P3HKPy-oB9SHiz2N&previous_page_section_name=1000&federated_search_id=037bdd57-74a0-4153-b02c-103477f60657,Rental Unit In Dhaka ,, 3  , 3  , 3 
https://www.airbnb.com/rooms/886599599858638601?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221304_P3iF3R5yeiPd5LRY&previous_page_section_name=1000&federated_search_id=037bdd57-74a0-4153-b02c-103477f60657,Rental Unit In Sylhet ,, 3  ,, 3 
https://www.airbnb.com/rooms/881722307153426848?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221304_P3lbqg9kSocEnw94&previous_page_section_name=1000&federated_search_id=037bdd57-74a0-4153-b02c-103477f60657,Rental Unit In Dhaka ,, 3  ,, 3 
https://www.airbnb.com/rooms/881412844710925883?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221304_P3KCbehjWUHb0vW6&previous_page_section_name=1000&federated_search_id=037bdd57-74a0-4153-b02c-103477f60657,Rental Unit In Dhaka ,, 3  , 3  , 3 
https://www.airbnb.com/rooms/880296255836608451?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221304_P3IjzQL0BCA7WVhW&previous_page_section_name=1000&federated_search_id=037bdd57-74a0-4153-b02c-103477f60657,Rental Unit In Dhaka ,, 3  , 3  , 3 
https://www.airbnb.com/rooms/815040580908009983?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221304_P3dGv-G116umR6uM&previous_page_section_name=1000&federated_search_id=037bdd57-74a0-4153-b02c-103477f60657,Rental Unit In Dhaka ,, 3  , 4  , 3 
https://www.airbnb.com/rooms/1151799467554529045?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221308_P3G7otWyMD5LVsFe&previous_page_section_name=1000&federated_search_id=42348049-41cd-41e5-b7cc-bce4356dbb65,Rental Unit In ??????? , New , 2  ,, 2 
https://www.airbnb.com/rooms/1101981682123938772?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221308_P3q8zsDQCoQ8SCsJ&previous_page_section_name=1000&federated_search_id=42348049-41cd-41e5-b7cc-bce4356dbb65,Home In Rajshahi ,, 3  , 2  , 2 
https://www.airbnb.com/rooms/50038235?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221309_P3yUX6GylbBqVIHs&previous_page_section_name=1000&federated_search_id=42348049-41cd-41e5-b7cc-bce4356dbb65,Rental Unit In Rajshahi , 4.80 , 1  ,, 1  
https://www.airbnb.com/rooms/1157749718516606648?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221309_P3aNMcAtXohchrPP&previous_page_section_name=1000&federated_search_id=42348049-41cd-41e5-b7cc-bce4356dbb65,Hotel In Rajshahi , New , 16  ,, 25 
https://www.airbnb.com/rooms/40007377?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1457509042&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221309_P3e7QNemP5eJWfyD&previous_page_section_name=1000&federated_search_id=42348049-41cd-41e5-b7cc-bce4356dbb65,Home In Rajshahi District ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/1100401086256230631?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221309_P3paKKaZrvAfDCye&previous_page_section_name=1000&federated_search_id=42348049-41cd-41e5-b7cc-bce4356dbb65,Home In Rajshahi ,, 3  ,, 2 
https://www.airbnb.com/rooms/957954994712679007?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221309_P3md_yhY2YmuB1b_&previous_page_section_name=1000&federated_search_id=42348049-41cd-41e5-b7cc-bce4356dbb65,Rental Unit In Rajshahi ,, 2  ,, 1 
https://www.airbnb.com/rooms/765564292644080411?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1532014595&search_mode=regular_search&check_in=2024-06-15&check_out=2024-06-20&source_impression_id=p3_1718221309_P3DStF-qCvV4VcKQ&previous_page_section_name=1000&federated_search_id=42348049-41cd-41e5-b7cc-bce4356dbb65,Home In Murshidabad , 4.50 , 1  , 1  , 1.5 
https://www.airbnb.com/rooms/1168644966911929845?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221309_P3lBh0QszroHWa7U&previous_page_section_name=1000&federated_search_id=42348049-41cd-41e5-b7cc-bce4356dbb65,Condo In Rajshahi , New , 2  , 2  , 2 
https://www.airbnb.com/rooms/1114060751076156762?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221309_P35L80VK9EPK8uMv&previous_page_section_name=1000&federated_search_id=42348049-41cd-41e5-b7cc-bce4356dbb65,Hotel In Rajshahi ,, 1  ,, 0 
https://www.airbnb.com/rooms/27913616?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221309_P3OFtjlMlmmfS90R&previous_page_section_name=1000&federated_search_id=42348049-41cd-41e5-b7cc-bce4356dbb65,Farm Stay In Rajshahi ,, 3  , 3  , 3 
https://www.airbnb.com/rooms/597746598564798759?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221309_P3rDKhWBs4fn8C0B&previous_page_section_name=1000&federated_search_id=42348049-41cd-41e5-b7cc-bce4356dbb65,Hotel In Rajshahi ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/31702081?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221309_P3mon_QfHKb8eEST&previous_page_section_name=1000&federated_search_id=42348049-41cd-41e5-b7cc-bce4356dbb65,Home In Rajshahi District ,, 2  , 4  , 1 
https://www.airbnb.com/rooms/595926470263720037?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221309_P3U9xqw8O0IFK2PC&previous_page_section_name=1000&federated_search_id=42348049-41cd-41e5-b7cc-bce4356dbb65,Hotel In Ishurdi ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/603232669564996347?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221309_P3J2_xI8NhhkctKY&previous_page_section_name=1000&federated_search_id=42348049-41cd-41e5-b7cc-bce4356dbb65,Hotel In Rajshahi ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/597762777056731600?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221309_P3uU7Y_StuWQ7kFk&previous_page_section_name=1000&federated_search_id=42348049-41cd-41e5-b7cc-bce4356dbb65,Hotel In Rajshahi ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/605552486460871178?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221309_P34c1RKV5IOrwrHv&previous_page_section_name=1000&federated_search_id=42348049-41cd-41e5-b7cc-bce4356dbb65,Hotel In Rajshahi ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/603205036907186867?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221309_P3JH1vsTZai02RwC&previous_page_section_name=1000&federated_search_id=42348049-41cd-41e5-b7cc-bce4356dbb65,Hotel In Rajshahi ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/605588889900317892?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221310_P372DQC-YMRnSxXV&previous_page_section_name=1000&federated_search_id=12d9ba04-8611-4752-8921-99e025dcea4b,Hotel In Rajshahi ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/1114431763173332319?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221310_P3sImalgD6gQmhYy&previous_page_section_name=1000&federated_search_id=12d9ba04-8611-4752-8921-99e025dcea4b,Home In Rajshahi ,, 1  , 1  , 1 
https://www.airbnb.com/rooms/601246955873586080?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221310_P3IOO0dm-V92WO8c&previous_page_section_name=1000&federated_search_id=12d9ba04-8611-4752-8921-99e025dcea4b,Hotel In Rajshahi ,, 1  , 2  , 1  
https://www.airbnb.com/rooms/681885347763181266?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1459080948&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221310_P3wyuB1wUrdXlyaF&previous_page_section_name=1000&federated_search_id=12d9ba04-8611-4752-8921-99e025dcea4b,Home In Rajshahi ,, 1  ,, 1  
https://www.airbnb.com/rooms/597758445842398043?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221310_P3OT-Wn82j4QcX7W&previous_page_section_name=1000&federated_search_id=12d9ba04-8611-4752-8921-99e025dcea4b,Hotel In Rajshahi ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/603211977072019415?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221310_P3RdIYzEKBwhRIaR&previous_page_section_name=1000&federated_search_id=12d9ba04-8611-4752-8921-99e025dcea4b,Hotel In Rajshahi ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/603239014086896778?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221310_P33HASZkHNAFmWdJ&previous_page_section_name=1000&federated_search_id=12d9ba04-8611-4752-8921-99e025dcea4b,Hotel In Rajshahi ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/603225093780337042?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221310_P3wNYR9GqHdICTaP&previous_page_section_name=1000&federated_search_id=12d9ba04-8611-4752-8921-99e025dcea4b,Hotel In Rajshahi ,, 1  , 2  , 1  
https://www.airbnb.com/rooms/603218124774350462?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221310_P39TLUu3A7g8_7h2&previous_page_section_name=1000&federated_search_id=12d9ba04-8611-4752-8921-99e025dcea4b,Hotel In Rajshahi ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/1164978691333212167?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-20&check_out=2024-06-25&source_impression_id=p3_1718223075_P38fKSuQG5h1S_Id&previous_page_section_name=1000&federated_search_id=1dde0793-7170-4daa-aba6-7797f10461d9,Rental Unit In Dhaka , New , 7  , 7  , 8 
https://www.airbnb.com/rooms/52021994?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223077_P381qbdQ0f9uuxw3&previous_page_section_name=1000&federated_search_id=eac6027a-aa33-4d9f-98cd-018a39cc79ba,Serviced Apartment In Dhaka , 4.75 , 1  , 2  , 1 
https://www.airbnb.com/rooms/1118487839533515530?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223080_P3TPUl6xHlsXy2xc&previous_page_section_name=1000&federated_search_id=0b60a835-c366-40fe-aec4-b7d62d72504a,Rental Unit In Dhaka ,, 1  , 1  , 2 
https://www.airbnb.com/rooms/567782816697470412?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223082_P3A8z_3hmfaVCmkt&previous_page_section_name=1000&federated_search_id=858706ca-a4df-4d14-9ab5-e915bac114d7,Serviced Apartment In Dhaka , 4.33 , 1  , 1  , 1 
https://www.airbnb.com/rooms/39792659?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718223082_P3j3DPYLmRG1NbV2&previous_page_section_name=1000&federated_search_id=858706ca-a4df-4d14-9ab5-e915bac114d7,Serviced Apartment In Dhaka , 4.53 , 1  , 1  , 1 
https://www.airbnb.com/rooms/605550386199563575?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221310_P3Em4Fej4ByUYMw2&previous_page_section_name=1000&federated_search_id=12d9ba04-8611-4752-8921-99e025dcea4b,Hotel In Rajshahi ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/603214978938637045?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221310_P3zJZWX3Tdn8Yr-f&previous_page_section_name=1000&federated_search_id=12d9ba04-8611-4752-8921-99e025dcea4b,Hotel In Rajshahi ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/603235701717025119?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221310_P3IuFm3nIXslERxX&previous_page_section_name=1000&federated_search_id=12d9ba04-8611-4752-8921-99e025dcea4b,Hotel In Rajshahi ,, 1  , 1  , 1  
